"f:0","f:1","f:2",":0",":1",":2"
1.5640938456307378,0,0,0.84,0,0
1.5638017730314773,0,0,0.839,0,0
1.5635088268494788,0,0,0.838,0,0
1.5632150065236783,0,0,0.837,0,0
1.5629203114944448,0,0,0.836,0,0
1.5626247412035832,0,0,0.835,0,0
1.5623282950943402,0,0,0.834,0,0
1.56203097261141,0,0,0.833,0,0
1.5617327732009385,0,0,0.832,0,0
1.5614336963105266,0,0,0.831,0,0
1.5611337413892383,0,0,0.83,0,0
1.5608329078876035,0,0,0.829,0,0
1.560531195257624,0,0,0.828,0,0
1.5602286029527774,0,0,0.827,0,0
1.5599251304280226,0,0,0.826,0,0
1.559620777139805,0,0,0.825,0,0
1.5593155425460614,0,0,0.824,0,0
1.5590094261062242,0,0,0.823,0,0
1.5587024272812278,0,0,0.822,0,0
1.5583945455335115,0,0,0.821,0,0
1.5580857803270267,0,0,0.82,0,0
1.5577761311272404,0,0,0.819,0,0
1.55746559740114,0,0,0.818,0,0
1.5571541786172396,0,0,0.817,0,0
1.5568418742455832,0,0,0.816,0,0
1.5565286837577517,0,0,0.815,0,0
1.5562146066268663,0,0,0.814,0,0
1.5558996423275933,0,0,0.813,0,0
1.5555837903361502,0,0,0.812,0,0
1.5552670501303103,0,0,0.811,0,0
1.5549494211894073,0,0,0.81,0,0
1.5546309029943404,0,0,0.809,0,0
1.5543114950275787,0,0,0.808,0,0
1.5539911967731677,0,0,0.807,0,0
1.5536700077167331,0,0,0.806,0,0
1.5533479273454855,0,0,0.805,0,0
1.553024955148226,0,0,0.804,0,0
1.5527010906153513,0,0,0.803,0,0
1.5523763332388585,0,0,0.802,0,0
1.5520506825123488,0,0,0.801,0,0
1.5517241379310345,0,0,0.8,0,0
1.551396698991743,0,0,0.799,0,0
1.5510683651929218,0,0,0.798,0,0
1.5507391360346428,0,0,0.797,0,0
1.5504090110186084,0,0,0.796,0,0
1.5500779896481558,0,0,0.795,0,0
1.549746071428263,0,0,0.794,0,0
1.5494132558655511,0,0,0.793,0,0
1.5490795424682922,0,0,0.792,0,0
1.5487449307464132,0,0,0.791,0,0
1.5484094202115004,0,0,0.79,0,0
1.5480730103768052,0,0,0.789,0,0
1.547735700757248,0,0,0.788,0,0
1.547397490869424,0,0,0.787,0,0
1.5470583802316082,0,0,0.786,0,0
1.5467183683637606,0,0,0.785,0,0
1.546377454787529,0,0,0.784,0,0
1.5460356390262575,0,0,0.783,0,0
1.5456929206049888,0,0,0.782,0,0
1.5453492990504694,0,0,0.781,0,0
1.5450047738911554,0,0,0.78,0,0
1.5446593446572172,0,0,0.779,0,0
1.544313010880545,0,0,0.778,0,0
1.543965772094752,0,0,0.777,0,0
1.5436176278351805,0,0,0.776,0,0
1.5432685776389077,0,0,0.775,0,0
1.542918621044749,0,0,0.774,0,0
1.5425677575932637,0,0,0.773,0,0
1.5422159868267602,0,0,0.772,0,0
1.5418633082893,0,0,0.771,0,0
