"p_1:0","p_1:1","p_1:2","p_2:0","p_2:1","p_2:2","p_3:0","p_3:1","p_3:2"
0.3219257582392527, 0.01111464576439925, 0.0, 0.337314697738648, 0.02576633927948473, 0.0, 0.3436167810819856, 0.009895609848871025, 0.0
0.07888023227649335, 0.005476542449990547, 0.0, 0.09843520926328535, 0.003276573779591065, 0.0, 0.09056294121901165, 0.02131159111714124, 0.0
0.4903278558367778, 0.009926226474017632, 0.0, 0.5000514840339544, 0.0269644152252241, 0.0, 0.4800254980192593, 0.02671611436068257, 0.0
0.8368809534136734, 0.2064582582632241, 0.0, 0.8288091243879476, 0.1905797670580645, 0.0, 0.8216095337144842, 0.2113415559302808, 0.0
0.03633192932696252, 0.08754493521765466, 0.0, 0.04861716513444266, 0.1052643866870335, 0.0, 0.03129634018352265, 0.1061952607970084, 0.0
0.8628375433943603, -0.001522435964121904, 0.0, 0.8823633665422647, 0.0009239880764527964, 0.0, 0.8707817494199868, 0.01669979290859152, 0.0
0.7097852904194515, 0.04819678960164074, 0.0, 0.7001072350350821, 0.03069435423028955, 0.0, 0.7200928342470462, 0.03165801550094825, 0.0
0.5000514840339544, 0.0269644152252241, 0.0, 0.4800254980192593, 0.02671611436068257, 0.0, 0.4897981753984629, 0.04415624337459077, 0.0
0.09799688010427587, 0.1581285538466036, 0.0, 0.1080422768802719, 0.1774469258677845, 0.0, 0.1190182818756571, 0.1581125581340779, 0.0
0.7097852904194515, 0.04819678960164074, 0.0, 0.6994667647939898, 0.06532944912749875, 0.0, 0.6897877894576642, 0.04787675194366452, 0.0
0.7981721201760914, 0.1362652466447475, 0.0, 0.8056879483488, 0.1570332097114839, 0.0, 0.7866031832293567, 0.1532279722795736, 0.0
0.9606670989827967, 0.008803143888678044, 0.0, 0.9688341060171505, 0.02593426278643238, 0.0, 0.949412730215945, 0.02508633528203833, 0.0
0.6981858243574421, 0.1345996388969485, 0.0, 0.6878672985926818, 0.1517322984110933, 0.0, 0.7078424422611453, 0.1520562389230178, 0.0
0.7968120414853165, 0.189838390365118, 0.0, 0.78760133746189, 0.1720857774485026, 0.0, 0.8038074777873331, 0.1767149077420179, 0.0
0.04861716513444266, 0.1052643866870335, 0.0, 0.05830033335077486, 0.122764792218764, 0.0, 0.03829863948493298, 0.1223970463877457, 0.0
0.3079322528749412, 0.1447065629725457, 0.0, 0.3124952006733446, 0.1659826849630806, 0.0, 0.2964771348937995, 0.1553390478756082, 0.0
0.6897877894576642, 0.04787675194366452, 0.0, 0.6794700301534999, 0.06496796314642903, 0.0, 0.6697910292860021, 0.0475166475663427, 0.0
0.8056879483488, 0.1570332097114839, 0.0, 0.78760133746189, 0.1720857774485026, 0.0, 0.8038074777873331, 0.1767149077420179, 0.0
0.5678875610769551, 0.1495137754690606, 0.0, 0.5575690614407105, 0.1666464211385043, 0.0, 0.5775650138684746, 0.1670156660913582, 0.0
0.5375725409569412, 0.1662766135542942, 0.0, 0.5472507219185614, 0.1837789832818152, 0.0, 0.5575690614407105, 0.1666464211385043, 0.0
0.5472507219185614, 0.1837789832818152, 0.0, 0.5672473328346996, 0.1841487433150792, 0.0, 0.5575690614407105, 0.1666464211385043, 0.0
0.8587989589052821, 0.1029220212216878, 0.0, 0.8388023273023589, 0.1025487312498706, 0.0, 0.8491155272181701, 0.08542260802143904, 0.0
0.2285875784396393, 0.108525680496016, 0.0, 0.2182686838929465, 0.1256798048459644, 0.0, 0.2085901482198055, 0.1082039395235027, 0.0
0.06624686158082962, 0.2086737698459851, 0.0, 0.0872727047822122, 0.2072229196372759, 0.0, 0.07586599349831545, 0.2241468354767257, 0.0
0.0002564957549950795, 0.06769224016305125, 0.0, 0.0002821453304946656, 0.04846146417929778, 0.0, 0.01956163010295363, 0.05670136143592311, 0.0
